67,000	18,441	18,529	1,477
68,000	18,441	18,529	1,231
69,000	18,441	18,529	1,955
70,000	18,441	18,529	1,428
71,000	18,441	18,529	2,186
72,000	18,441	18,529	2,045
73,000	18,441	18,529	1,842
74,000	18,441	18,529	2,160
75,000	18,441	18,529	2,036
76,000	18,441	18,529	2,007
77,000	18,441	18,529	2,024
78,000	18,441	18,529	1,984
79,000	18,441	18,529	1,838
80,000	18,441	18,529	1,857
81,000	18,441	18,529	1,763
82,000	18,441	18,529	1,973
83,000	18,441	18,529	1,915
84,000	18,441	18,529	1,356
85,000	18,441	18,529	1,938
86,000	18,441	18,529	1,747
87,000	18,441	18,529	1,330
88,000	18,441	18,529	1,111
89,000	18,441	18,529	1,332
90,000	18,441	18,529	1,283
91,000	18,441	18,529	1,264
92,000	18,441	18,529	1,200
93,000	18,441	18,529	1,334
94,000	18,441	18,529	1,127
95,000	18,441	18,529	1,553
96,000	18,441	18,529	1,083
97,000	18,441	18,529	1,815
98,000	18,441	18,529	1,566
99,000	18,441	18,529	1,328
100,000	18,441	18,529	2,060
101,000	18,441	18,529	2,037
102,000	18,441	18,529	2,043
103,000	18,441	18,529	1,909
104,000	18,441	18,529	2,033
105,000	18,441	18,529	2,089
106,000	18,441	18,529	2,045
107,000	18,441	18,529	1,942
108,000	18,441	18,529	1,859
109,000	18,441	18,529	1,991
110,000	18,441	18,529	2,222
111,000	18,441	18,529	1,963
112,000	18,441	18,529	1,903
113,000	18,441	18,529	1,240
114,000	18,441	18,529	1,200
115,000	18,441	18,529	1,582
116,000	18,441	18,529	1,089
117,000	18,441	18,529	1,419
118,000	18,441	18,529	1,160
119,000	18,441	18,529	1,210
120,000	18,441	18,529	1,188
121,000	18,441	18,529	1,548
122,000	18,441	18,529	1,131
123,000	18,441	18,529	1,767
124,000	18,441	18,529	1,285
125,000	18,441	18,529	2,033
126,000	18,441	18,529	1,533
127,000	18,441	18,529	1,678
128,000	18,441	18,529	2,104
129,000	18,441	18,529	1,912
130,000	18,441	18,529	2,155
131,000	18,441	18,529	2,094
132,000	18,441	18,529	1,943
133,000	18,441	18,529	2,180
134,000	18,441	18,529	1,688
135,000	18,441	18,529	2,059
136,000	18,441	18,529	1,313
137,000	18,441	18,529	1,978
138,000	18,441	18,529	1,148
139,000	18,441	18,529	1,485
140,000	18,441	18,529	1,109
141,000	18,441	18,529	1,248
142,000	18,441	18,529	1,294
143,000	18,441	18,529	1,467
144,000	18,441	18,529	1,331
145,000	18,441	18,529	1,407
146,000	18,441	18,529	1,691
147,000	18,441	18,529	2,027
148,000	18,441	18,529	2,065
149,000	18,441	18,529	1,586
150,000	18,441	18,529	1,645
151,000	18,441	18,529	2,168
152,000	18,441	18,529	2,058
153,000	18,441	18,529	1,945
154,000	18,441	18,529	2,061
155,000	18,441	18,529	1,794
156,000	18,441	18,529	1,566
157,000	18,441	18,529	2,128
158,000	18,441	18,529	1,819
159,000	18,441	18,529	1,749
160,000	18,441	18,529	1,512
161,000	18,441	18,529	1,489
162,000	18,441	18,529	1,212
163,000	18,441	18,529	1,270
164,000	18,441	18,529	1,314
165,000	18,441	18,529	1,237
166,000	18,441	18,529	1,502
167,000	18,441	18,529	1,446
168,000	18,441	18,529	1,726
169,000	18,441	18,529	1,327
170,000	18,441	18,529	1,463
171,000	18,441	18,529	1,935
172,000	18,441	18,529	2,067
173,000	18,441	18,529	1,927
174,000	18,441	18,529	2,148
175,000	18,441	18,529	1,934
176,000	18,441	18,529	1,819
177,000	18,441	18,529	2,065
178,000	18,441	18,529	1,582
179,000	18,529	18,618	2,138
180,000	18,529	18,618	1,906
181,000	18,529	18,618	1,242
182,000	18,529	18,618	1,482
183,000	18,529	18,618	1,246
184,000	18,529	18,618	1,387
185,000	18,529	18,618	1,309
186,000	18,529	18,618	1,297
187,000	18,529	18,618	1,373
188,000	18,529	18,618	1,290
189,000	18,529	18,618	1,675
190,000	18,529	18,618	1,317
191,000	18,529	18,618	1,991
192,000	18,529	18,618	1,465
193,000	18,529	18,618	1,813
194,000	18,529	18,618	2,191
195,000	18,529	18,618	1,854
196,000	18,529	18,618	1,947
197,000	18,529	18,618	1,892
198,000	18,529	18,618	2,032
199,000	18,529	18,618	1,657
200,000	18,529	18,618	1,994
201,000	18,529	18,618	1,952
202,000	18,529	18,618	1,433
203,000	18,529	18,618	1,355
204,000	18,529	18,618	1,683
205,000	18,529	18,618	1,318
206,000	18,529	18,618	1,572
207,000	18,529	18,618	1,323
208,000	18,529	18,618	1,292
209,000	18,529	18,618	1,220
210,000	18,529	18,618	1,658
211,000	18,529	18,618	1,703
212,000	18,529	18,618	1,554
213,000	18,529	18,618	1,889
214,000	18,529	18,618	2,092
215,000	18,529	18,618	2,187
216,000	18,529	18,618	2,069
217,000	18,529	18,618	2,053
218,000	18,529	18,618	1,936
219,000	18,529	18,618	2,021
220,000	18,529	18,618	1,567
221,000	18,529	18,618	1,919
222,000	18,529	18,618	1,338
223,000	18,529	18,618	1,617
224,000	18,529	18,618	1,160
225,000	18,529	18,618	1,309
226,000	18,529	18,618	1,367
227,000	18,529	18,618	1,532
228,000	18,529	18,618	1,274
229,000	18,529	18,618	1,819
230,000	18,529	18,618	1,449
231,000	18,529	18,618	2,000
232,000	18,529	18,618	2,092
233,000	18,529	18,618	2,008
234,000	18,529	18,618	1,664
235,000	18,529	18,618	2,002
236,000	18,529	18,618	1,971
237,000	18,529	18,618	2,103
238,000	18,529	18,618	1,504
239,000	18,529	18,618	2,107
240,000	18,529	18,618	1,293
241,000	18,529	18,618	1,877
242,000	18,529	18,618	1,232
243,000	18,529	18,618	1,270
244,000	18,529	18,618	1,290
245,000	18,529	18,618	1,248
246,000	18,529	18,618	1,258
247,000	18,529	18,618	1,258
248,000	18,529	18,618	1,221
249,000	18,529	18,618	2,035
250,000	18,529	18,618	1,474
251,000	18,529	18,618	2,107
252,000	18,529	18,618	1,659
253,000	18,529	18,618	1,933
254,000	18,529	18,618	2,046
255,000	18,529	18,618	1,992
256,000	18,529	18,618	1,581
257,000	18,529	18,618	1,871
258,000	18,529	18,618	1,606
259,000	18,529	18,618	1,689
260,000	18,529	18,618	1,159
261,000	18,529	18,618	1,416
262,000	18,529	18,618	1,323
263,000	18,529	18,618	1,207
264,000	18,529	18,618	1,276
265,000	18,529	18,618	1,341
266,000	18,529	18,618	1,864
267,000	18,529	18,618	2,102
268,000	18,529	18,618	1,552
269,000	18,529	18,618	1,998
270,000	18,529	18,618	1,850
271,000	18,529	18,618	1,984
272,000	18,529	18,618	1,991
273,000	18,529	18,618	1,963
274,000	18,529	18,618	1,983
275,000	18,529	18,618	1,830
276,000	18,529	18,618	1,339
277,000	18,529	18,618	1,472
278,000	18,529	18,618	1,273
279,000	18,529	18,618	1,376
280,000	18,529	18,618	1,198
281,000	18,529	18,618	1,160
282,000	18,529	18,618	1,786
283,000	18,529	18,618	1,528
284,000	18,529	18,618	1,423
285,000	18,529	18,618	2,138
286,000	18,529	18,618	1,912
287,000	18,529	18,618	1,810
288,000	18,529	18,618	1,991
289,000	18,618	18,706	1,983
290,000	18,618	18,706	1,726
291,000	18,618	18,706	1,784
292,000	18,618	18,706	1,367
293,000	18,618	18,706	1,612
294,000	18,618	18,706	1,591
295,000	18,618	18,706	1,355
296,000	18,618	18,706	1,363
297,000	18,618	18,706	1,288
298,000	18,618	18,706	1,771
299,000	18,618	18,706	1,945
300,000	18,618	18,706	1,944
301,000	18,618	18,706	1,608
302,000	18,618	18,706	2,109
303,000	18,618	18,706	1,968
304,000	18,618	18,706	1,795
305,000	18,618	18,706	2,041
306,000	18,618	18,706	1,511
307,000	18,618	18,706	1,274
308,000	18,618	18,706	1,314
309,000	18,618	18,706	1,282
310,000	18,618	18,706	1,302
311,000	18,618	18,706	1,473
312,000	18,618	18,706	1,548
313,000	18,618	18,706	1,275
314,000	18,618	18,706	1,945
315,000	18,618	18,706	1,521
316,000	18,618	18,706	1,497
317,000	18,618	18,706	2,047
318,000	18,618	18,706	1,726
319,000	18,618	18,706	1,780
320,000	18,618	18,706	2,041
321,000	18,618	18,706	1,505
322,000	18,618	18,706	1,497
323,000	18,618	18,706	1,962
324,000	18,618	18,706	1,199
325,000	18,618	18,706	1,645
326,000	18,618	18,706	1,229
327,000	18,618	18,706	1,507
328,000	18,618	18,706	1,568
329,000	18,618	18,706	1,274
330,000	18,618	18,706	1,219
331,000	18,618	18,706	2,077
332,000	18,618	18,706	1,892
333,000	18,618	18,706	2,018
334,000	18,618	18,706	2,011
335,000	18,618	18,706	1,645
336,000	18,618	18,706	2,020
337,000	18,618	18,706	1,659
338,000	18,618	18,706	2,042
339,000	18,618	18,706	1,304
340,000	18,618	18,706	1,299
341,000	18,618	18,706	1,311
342,000	18,618	18,706	1,442
343,000	18,618	18,706	1,511
344,000	18,618	18,706	1,727
345,000	18,618	18,706	1,367
346,000	18,618	18,706	2,097
347,000	18,618	18,706	2,006
348,000	18,618	18,706	1,781
349,000	18,618	18,706	1,686
350,000	18,618	18,706	1,498
351,000	18,618	18,706	1,976
352,000	18,618	18,706	1,478
353,000	18,618	18,706	1,783
354,000	18,618	18,706	1,600
355,000	18,618	18,706	1,477
356,000	18,618	18,706	1,270
357,000	18,618	18,706	1,854
358,000	18,618	18,706	1,439
359,000	18,618	18,706	1,295
360,000	18,706	18,794	1,354
361,000	18,706	18,794	1,357
362,000	18,706	18,794	2,022
363,000	18,706	18,794	2,005
364,000	18,706	18,794	1,958
365,000	18,706	18,794	1,360
366,000	18,706	18,794	1,935
367,000	18,706	18,794	1,246
368,000	18,706	18,794	1,682
369,000	18,706	18,794	1,460
370,000	18,706	18,794	1,296
371,000	18,706	18,794	1,293
372,000	18,706	18,794	1,874
373,000	18,706	18,794	1,522
374,000	18,706	18,794	2,061
375,000	18,706	18,794	1,879
376,000	18,706	18,794	1,858
377,000	18,706	18,794	2,085
378,000	18,706	18,794	1,472
379,000	18,706	18,794	1,724
380,000	18,706	18,794	1,724
381,000	18,706	18,794	1,311
382,000	18,706	18,794	1,234
383,000	18,706	18,794	1,272
384,000	18,706	18,794	1,999
385,000	18,706	18,794	1,581
386,000	18,706	18,794	2,068
387,000	18,706	18,794	1,895
388,000	18,706	18,794	1,814
389,000	18,706	18,794	1,885
390,000	18,706	18,794	1,208
391,000	18,706	18,794	1,531
392,000	18,706	18,794	1,665
393,000	18,706	18,794	1,554
394,000	18,706	18,794	1,289
395,000	18,706	18,794	1,897
396,000	18,706	18,794	1,405
397,000	18,706	18,794	1,860
398,000	18,706	18,794	1,803
399,000	18,706	18,794	1,943
400,000	18,706	18,794	1,698
401,000	18,706	18,794	1,594
402,000	18,706	18,794	2,032
403,000	18,706	18,794	1,670
404,000	18,706	18,794	1,457
405,000	18,706	18,794	1,279
406,000	18,706	18,794	1,348
407,000	18,706	18,794	1,886
408,000	18,706	18,794	1,481
409,000	18,706	18,794	1,781
410,000	18,706	18,794	2,013
411,000	18,706	18,794	1,953
412,000	18,706	18,794	1,819
413,000	18,706	18,794	1,950
414,000	18,706	18,794	1,196
415,000	18,706	18,794	1,270
416,000	18,706	18,794	1,435
417,000	18,706	18,794	1,422
418,000	18,706	18,794	1,432
419,000	18,706	18,794	1,708
420,000	18,706	18,794	1,801
421,000	18,794	18,882	1,886
422,000	18,794	18,882	1,499
423,000	18,794	18,882	1,766
424,000	18,794	18,882	1,853
425,000	18,794	18,882	1,700
426,000	18,794	18,882	1,994
427,000	18,794	18,882	1,889
428,000	18,794	18,882	1,467
429,000	18,794	18,882	1,721
430,000	18,794	18,882	1,655
431,000	18,794	18,882	1,290
432,000	18,794	18,882	1,249
433,000	18,794	18,882	1,920
434,000	18,794	18,882	1,274
435,000	18,794	18,882	1,773
436,000	18,794	18,882	1,568
437,000	18,794	18,882	1,919
438,000	18,794	18,882	2,010
439,000	18,794	18,882	2,061
440,000	18,794	18,882	2,001
441,000	18,794	18,882	1,334
442,000	18,794	18,882	1,673
443,000	18,794	18,882	1,258
444,000	18,794	18,882	1,630
445,000	18,794	18,882	1,372
446,000	18,794	18,882	1,302
447,000	18,794	18,882	1,258
448,000	18,794	18,882	2,010
449,000	18,794	18,882	1,591
450,000	18,794	18,882	2,108
451,000	18,794	18,882	1,971
452,000	18,794	18,882	1,900
453,000	18,794	18,882	2,118
454,000	18,794	18,882	1,633
455,000	18,794	18,882	1,984
456,000	18,794	18,882	1,461
457,000	18,794	18,882	1,796
458,000	18,794	18,882	1,451
459,000	18,794	18,882	1,369
460,000	18,794	18,882	1,614
461,000	18,794	18,882	1,367
462,000	18,794	18,882	1,848
463,000	18,794	18,882	1,654
464,000	18,794	18,882	2,027
465,000	18,794	18,882	2,022
466,000	18,794	18,882	2,011
467,000	18,794	18,882	1,756
468,000	18,794	18,882	1,933
469,000	18,794	18,882	1,919
470,000	18,794	18,882	1,388
471,000	18,794	18,882	1,626
472,000	18,794	18,882	1,558
473,000	18,794	18,882	1,335
474,000	18,794	18,882	1,740
475,000	18,794	18,882	2,020
476,000	18,794	18,882	1,610
477,000	18,794	18,882	1,894
478,000	18,794	18,882	1,989
479,000	18,794	18,882	2,065
480,000	18,794	18,882	2,007
481,000	18,794	18,882	1,467
482,000	18,794	18,882	1,885
483,000	18,794	18,882	1,258
484,000	18,794	18,882	1,350
485,000	18,794	18,882	1,423
486,000	18,794	18,882	1,972
487,000	18,794	18,882	2,074
488,000	18,794	18,882	1,686
489,000	18,794	18,882	2,021
490,000	18,794	18,882	1,858
491,000	18,794	18,882	2,028
492,000	18,794	18,882	1,971
493,000	18,794	18,882	1,344
494,000	18,794	18,882	1,811
495,000	18,794	18,882	1,341
496,000	18,882	18,971	1,369
497,000	18,882	18,971	1,377
498,000	18,882	18,971	1,406
499,000	18,882	18,971	1,596
500,000	18,882	18,971	1,985
501,000	18,882	18,971	2,059
502,000	18,882	18,971	1,794
503,000	18,882	18,971	2,049
504,000	18,882	18,971	1,409
505,000	18,882	18,971	1,309
506,000	18,882	18,971	1,276
507,000	18,882	18,971	1,451
508,000	18,882	18,971	1,307
509,000	18,882	18,971	1,430
510,000	18,882	18,971	1,785
511,000	18,882	18,971	1,812
512,000	18,882	18,971	2,002
513,000	18,882	18,971	2,096
514,000	18,882	18,971	1,530
515,000	18,882	18,971	1,975
516,000	18,882	18,971	1,685
517,000	18,882	18,971	1,642
518,000	18,882	18,971	1,274
519,000	18,882	18,971	1,412
520,000	18,882	18,971	1,655
521,000	18,882	18,971	1,930
522,000	18,882	18,971	1,770
523,000	18,882	18,971	1,933
524,000	18,882	18,971	1,777
525,000	18,882	18,971	1,435
526,000	18,882	18,971	1,962
527,000	18,882	18,971	1,658
528,000	18,882	18,971	1,426
529,000	18,882	18,971	1,284
530,000	18,882	18,971	1,423
531,000	18,882	18,971	1,950
532,000	18,882	18,971	1,525
533,000	18,882	18,971	2,068
534,000	18,882	18,971	1,772
535,000	18,882	18,971	2,042
536,000	18,882	18,971	2,043
537,000	18,882	18,971	1,944
538,000	18,882	18,971	1,826
539,000	18,882	18,971	1,486
540,000	18,882	18,971	1,418
541,000	18,882	18,971	1,304
542,000	18,882	18,971	1,355
543,000	18,882	18,971	2,112
544,000	18,882	18,971	1,964
545,000	18,882	18,971	1,997
546,000	18,882	18,971	1,947
547,000	18,882	18,971	2,105
548,000	18,882	18,971	1,842
549,000	18,882	18,971	1,405
550,000	18,882	18,971	1,448
551,000	18,882	18,971	1,369
552,000	18,882	18,971	1,499
553,000	18,882	18,971	1,367
554,000	18,882	18,971	1,619
555,000	18,971	19,059	2,025
556,000	18,971	19,059	2,044
557,000	18,971	19,059	1,893
558,000	18,971	19,059	2,048
559,000	18,971	19,059	1,600
560,000	18,971	19,059	1,929
561,000	18,971	19,059	1,315
562,000	18,971	19,059	1,321
563,000	18,971	19,059	1,293
564,000	18,971	19,059	1,336
565,000	18,971	19,059	2,039
566,000	18,971	19,059	1,603
567,000	18,971	19,059	1,925
568,000	18,971	19,059	2,045
569,000	18,971	19,059	1,965
570,000	18,971	19,059	1,647
571,000	18,971	19,059	1,686
572,000	18,971	19,059	1,339
573,000	18,971	19,059	1,278
574,000	18,971	19,059	1,420
575,000	18,971	19,059	1,756
576,000	18,971	19,059	1,614
577,000	18,971	19,059	2,040
578,000	18,971	19,059	1,891
579,000	18,971	19,059	1,742
580,000	18,971	19,059	2,012
581,000	18,971	19,059	1,631
582,000	18,971	19,059	1,435
583,000	18,971	19,059	1,624
584,000	18,971	19,059	1,707
585,000	18,971	19,059	1,338
586,000	18,971	19,059	1,752
587,000	18,971	19,059	2,013
588,000	18,971	19,059	2,118
589,000	18,971	19,059	1,967
590,000	18,971	19,059	2,122
591,000	18,971	19,059	1,393
592,000	18,971	19,059	1,392
593,000	18,971	19,059	1,407
594,000	18,971	19,059	1,355
595,000	18,971	19,059	1,358
596,000	18,971	19,059	1,922
597,000	18,971	19,059	2,164
598,000	18,971	19,059	2,045
599,000	18,971	19,059	2,011
600,000	18,971	19,059	2,122
601,000	18,971	19,059	1,979
602,000	18,971	19,059	1,427
603,000	18,971	19,059	1,540
604,000	18,971	19,059	1,317
605,000	18,971	19,059	1,467
606,000	18,971	19,059	1,426
607,000	18,971	19,059	2,061
608,000	18,971	19,059	2,023
609,000	18,971	19,059	2,110
610,000	18,971	19,059	1,871
611,000	18,971	19,059	1,727
612,000	19,059	19,147	1,311
613,000	19,059	19,147	1,296
614,000	19,059	19,147	1,400
615,000	19,059	19,147	1,784
616,000	19,059	19,147	1,546
617,000	19,059	19,147	2,101
618,000	19,059	19,147	2,008
619,000	19,059	19,147	2,108
620,000	19,059	19,147	2,061
621,000	19,059	19,147	1,455
622,000	19,059	19,147	1,821
623,000	19,059	19,147	1,339
624,000	19,059	19,147	1,336
625,000	19,059	19,147	1,596
626,000	19,059	19,147	1,773
627,000	19,059	19,147	1,850
628,000	19,059	19,147	2,010
629,000	19,059	19,147	1,963
630,000	19,059	19,147	2,071
631,000	19,059	19,147	1,470
632,000	19,059	19,147	1,639
633,000	19,059	19,147	1,516
634,000	19,059	19,147	1,412
635,000	19,059	19,147	1,898
636,000	19,059	19,147	1,509
637,000	19,059	19,147	2,033
638,000	19,059	19,147	1,969
639,000	19,059	19,147	2,064
640,000	19,059	19,147	2,040
641,000	19,059	19,147	1,548
642,000	19,059	19,147	1,327
643,000	19,059	19,147	1,321
644,000	19,059	19,147	1,311
645,000	19,059	19,147	1,422
646,000	19,059	19,147	1,712
647,000	19,059	19,147	1,891
648,000	19,059	19,147	2,029
649,000	19,059	19,147	2,098
650,000	19,059	19,147	1,929
651,000	19,059	19,147	1,367
652,000	19,059	19,147	1,637
653,000	19,059	19,147	1,532
654,000	19,059	19,147	1,402
655,000	19,059	19,147	1,745
656,000	19,059	19,147	1,723
657,000	19,059	19,147	2,001
658,000	19,147	19,235	1,915
659,000	19,147	19,235	1,597
660,000	19,147	19,235	1,845
661,000	19,147	19,235	1,415
662,000	19,147	19,235	1,486
663,000	19,147	19,235	1,514
664,000	19,147	19,235	1,894
665,000	19,147	19,235	1,692
666,000	19,147	19,235	2,004
667,000	19,147	19,235	1,982
668,000	19,147	19,235	1,738
669,000	19,147	19,235	1,885
670,000	19,147	19,235	1,473
671,000	19,147	19,235	1,384
672,000	19,147	19,235	1,334
673,000	19,147	19,235	1,476
674,000	19,147	19,235	1,948
675,000	19,147	19,235	1,805
676,000	19,147	19,235	1,971
677,000	19,147	19,235	2,075
678,000	19,147	19,235	1,938
679,000	19,147	19,235	1,443
680,000	19,147	19,235	1,334
681,000	19,147	19,235	1,412
682,000	19,147	19,235	1,878
683,000	19,147	19,235	1,595
684,000	19,147	19,235	2,051
685,000	19,147	19,235	2,119
686,000	19,147	19,235	2,033
687,000	19,147	19,235	1,491
688,000	19,147	19,235	1,512
689,000	19,147	19,235	1,369
690,000	19,147	19,235	1,369
691,000	19,147	19,235	1,633
692,000	19,147	19,235	1,724
693,000	19,147	19,235	2,040
694,000	19,147	19,235	2,081
695,000	19,147	19,235	1,673
696,000	19,147	19,235	1,735
697,000	19,147	19,235	1,489
698,000	19,147	19,235	1,484
699,000	19,147	19,235	1,977
700,000	19,147	19,235	1,688
701,000	19,147	19,235	2,030
702,000	19,147	19,235	2,103
703,000	19,147	19,235	1,460
704,000	19,235	19,324	1,517
705,000	19,235	19,324	1,400
706,000	19,235	19,324	1,402
707,000	19,235	19,324	1,638
708,000	19,235	19,324	1,973
709,000	19,235	19,324	2,109
710,000	19,235	19,324	2,122
711,000	19,235	19,324	1,996
712,000	19,235	19,324	1,886
713,000	19,235	19,324	1,346
714,000	19,235	19,324	1,543
715,000	19,235	19,324	1,545
716,000	19,235	19,324	1,546
717,000	19,235	19,324	1,731
718,000	19,235	19,324	1,974
719,000	19,235	19,324	2,068
720,000	19,235	19,324	2,051
721,000	19,235	19,324	1,759
722,000	19,235	19,324	1,445
723,000	19,235	19,324	1,477
724,000	19,235	19,324	1,566
725,000	19,235	19,324	1,580
726,000	19,235	19,324	2,085
727,000	19,235	19,324	1,937
728,000	19,235	19,324	2,113
729,000	19,235	19,324	1,627
730,000	19,235	19,324	1,871
731,000	19,235	19,324	1,417
732,000	19,235	19,324	1,398
733,000	19,235	19,324	1,400
734,000	19,235	19,324	1,530
735,000	19,235	19,324	1,896
736,000	19,235	19,324	1,976
737,000	19,235	19,324	2,025
738,000	19,235	19,324	2,000
739,000	19,235	19,324	1,530
740,000	19,235	19,324	1,523
741,000	19,235	19,324	1,444
742,000	19,235	19,324	1,490
743,000	19,235	19,324	1,685
744,000	19,235	19,324	1,865
745,000	19,235	19,324	1,950
746,000	19,235	19,324	2,089
747,000	19,235	19,324	2,068
748,000	19,235	19,324	1,942
749,000	19,235	19,324	1,744
750,000	19,235	19,324	1,423
751,000	19,235	19,324	1,517
752,000	19,235	19,324	1,821
753,000	19,324	19,412	1,865
754,000	19,324	19,412	2,113
755,000	19,324	19,412	2,146
756,000	19,324	19,412	2,072
757,000	19,324	19,412	1,868
758,000	19,324	19,412	1,670
759,000	19,324	19,412	1,684
760,000	19,324	19,412	1,493
761,000	19,324	19,412	1,503
762,000	19,324	19,412	1,591
763,000	19,324	19,412	2,113
764,000	19,324	19,412	2,143
765,000	19,324	19,412	1,966
766,000	19,324	19,412	1,978
767,000	19,324	19,412	1,515
768,000	19,324	19,412	1,477
769,000	19,324	19,412	1,501
770,000	19,324	19,412	1,472
771,000	19,324	19,412	1,866
772,000	19,324	19,412	2,032
773,000	19,324	19,412	2,109
774,000	19,324	19,412	2,065
775,000	19,324	19,412	1,670
776,000	19,324	19,412	1,604
777,000	19,324	19,412	1,333
778,000	19,324	19,412	1,589
779,000	19,324	19,412	1,524
780,000	19,324	19,412	1,666
781,000	19,324	19,412	2,070
782,000	19,324	19,412	2,057
783,000	19,324	19,412	1,962
784,000	19,324	19,412	1,628
785,000	19,324	19,412	1,420
786,000	19,324	19,412	1,363
787,000	19,324	19,412	1,673
788,000	19,324	19,412	1,615
789,000	19,324	19,412	2,055
790,000	19,324	19,412	2,033
791,000	19,324	19,412	1,881
792,000	19,324	19,412	1,931
793,000	19,324	19,412	1,559
794,000	19,324	19,412	1,484
795,000	19,324	19,412	1,464
796,000	19,412	19,500	1,733
797,000	19,412	19,500	2,001
798,000	19,412	19,500	2,102
799,000	19,412	19,500	1,938
800,000	19,412	19,500	1,986
801,000	19,412	19,500	1,729
802,000	19,412	19,500	1,570
803,000	19,412	19,500	1,434
804,000	19,412	19,500	1,358
805,000	19,412	19,500	1,777
806,000	19,412	19,500	1,737
807,000	19,412	19,500	2,048
808,000	19,412	19,500	1,999
809,000	19,412	19,500	1,991
810,000	19,412	19,500	1,698
811,000	19,412	19,500	1,500
812,000	19,412	19,500	1,434
813,000	19,412	19,500	1,508
814,000	19,412	19,500	1,503
815,000	19,412	19,500	1,819
816,000	19,412	19,500	1,933
817,000	19,412	19,500	1,985
818,000	19,412	19,500	2,008
819,000	19,412	19,500	1,831
820,000	19,412	19,500	1,498
821,000	19,412	19,500	1,419
822,000	19,412	19,500	1,486
823,000	19,412	19,500	1,622
824,000	19,412	19,500	1,793
825,000	19,412	19,500	1,985
826,000	19,412	19,500	2,098
827,000	19,412	19,500	1,907
828,000	19,412	19,500	1,727
829,000	19,412	19,500	1,652
830,000	19,412	19,500	1,522
831,000	19,412	19,500	1,437
832,000	19,412	19,500	1,472
833,000	19,412	19,500	1,824
834,000	19,412	19,500	1,862
835,000	19,412	19,500	2,092
836,000	19,412	19,500	2,054
837,000	19,412	19,500	1,854
838,000	19,412	19,500	1,500
839,000	19,500	19,588	1,447
840,000	19,500	19,588	1,441
841,000	19,500	19,588	1,596
842,000	19,500	19,588	1,660
843,000	19,500	19,588	2,043
844,000	19,500	19,588	2,010
845,000	19,500	19,588	1,933
846,000	19,500	19,588	1,975
847,000	19,500	19,588	1,586
848,000	19,500	19,588	1,640
849,000	19,500	19,588	1,430
850,000	19,500	19,588	1,502
851,000	19,500	19,588	1,779
852,000	19,500	19,588	1,795
853,000	19,500	19,588	2,068
854,000	19,500	19,588	2,060
855,000	19,500	19,588	1,815
856,000	19,500	19,588	1,833
857,000	19,500	19,588	1,573
858,000	19,500	19,588	1,488
859,000	19,500	19,588	1,530
860,000	19,500	19,588	1,816
861,000	19,500	19,588	1,942
862,000	19,500	19,588	2,053
863,000	19,500	19,588	1,887
864,000	19,500	19,588	1,683
865,000	19,500	19,588	1,573
866,000	19,500	19,588	1,470
867,000	19,500	19,588	1,637
868,000	19,500	19,588	1,774
869,000	19,500	19,588	2,017
870,000	19,500	19,588	2,073
871,000	19,500	19,588	1,793
872,000	19,500	19,588	1,639
873,000	19,500	19,588	1,497
874,000	19,500	19,588	1,461
